epoch,acc,loss,time,model
3,0.9668,0.10644891114624624,7.052987337112427,pytorch_relu
4,0.968,0.10194812821123923,6.66669774055481,pytorch_relu
5,0.9717,0.08789655898761521,7.103776931762695,pytorch_relu
6,0.972,0.0855913719799264,7.009837627410889,pytorch_relu
7,0.971,0.09203951057131053,5.596778631210327,pytorch_relu
8,0.9693,0.09601739752740468,6.907395839691162,pytorch_relu
9,0.9725,0.08604612587773885,6.832533121109009,pytorch_relu
10,0.9743,0.08300963930015769,6.765782356262207,pytorch_relu
0,0.9289,0.2392415601541288,7.018474817276001,pytorch_relu
1,0.9504,0.16323512815270805,5.922611713409424,pytorch_relu
2,0.9606,0.13047157548490212,6.7067272663116455,pytorch_relu
3,0.9628,0.12297113830943272,7.087167263031006,pytorch_relu
4,0.9654,0.10859915178010124,6.980350971221924,pytorch_relu
5,0.969,0.09921300997008803,6.117502450942993,pytorch_relu
6,0.9674,0.10054509153632171,6.91451096534729,pytorch_relu
7,0.9735,0.08399973614330156,7.217276096343994,pytorch_relu
8,0.9721,0.09129995991095166,6.69451117515564,pytorch_relu
9,0.9738,0.08227575119509857,6.733599901199341,pytorch_relu
10,0.9739,0.08732864651049613,5.761568546295166,pytorch_relu
0,0.9259,0.24261984033929185,6.94098687171936,pytorch_relu
1,0.9532,0.15302911365474575,6.921116590499878,pytorch_relu
2,0.9609,0.1261383899578359,6.912449598312378,pytorch_relu
3,0.9657,0.10923413280394743,5.629761219024658,pytorch_relu
4,0.9666,0.1039869591347524,6.64502215385437,pytorch_relu
5,0.9697,0.09615660485719127,6.734836101531982,pytorch_relu
6,0.9726,0.08809756782951444,6.786184549331665,pytorch_relu
7,0.9742,0.08124544243703985,6.818908929824829,pytorch_relu
8,0.9711,0.09421149433779465,5.672933101654053,pytorch_relu
9,0.9752,0.07758093373166866,6.893479585647583,pytorch_relu
10,0.9727,0.08848913610603086,6.665115118026733,pytorch_relu
0,0.9297,0.23864283032203093,6.779985189437866,pytorch_relu
1,0.9535,0.16052668443543372,6.985535383224487,pytorch_relu
2,0.9527,0.14922623502984061,5.906927824020386,pytorch_relu
3,0.9656,0.11573904553012107,6.7647435665130615,pytorch_relu
4,0.9646,0.12206041675173038,6.764172315597534,pytorch_relu
5,0.9712,0.09471844784058339,6.903043508529663,pytorch_relu
6,0.9703,0.09006154354280443,5.8971827030181885,pytorch_relu
7,0.9679,0.10204291521279447,6.693392515182495,pytorch_relu
8,0.9737,0.08297158661578578,6.583350419998169,pytorch_relu
9,0.9743,0.08899801879532833,6.928608655929565,pytorch_relu
10,0.9748,0.0826939113276676,7.021258592605591,pytorch_relu
0,0.9271,0.2507323550898582,6.099747896194458,pytorch_relu
1,0.9462,0.17656010271119885,6.929122686386108,pytorch_relu
2,0.9615,0.1296913019818894,6.6775007247924805,pytorch_relu
3,0.965,0.11734727524151094,6.910077810287476,pytorch_relu
4,0.9709,0.10149952272911104,7.884460926055908,pytorch_relu
5,0.9725,0.09313031425468671,6.361244201660156,pytorch_relu
6,0.9707,0.09506795659236195,6.83684515953064,pytorch_relu
7,0.9725,0.08983116991854968,6.92109489440918,pytorch_relu
8,0.9691,0.10926665537900498,7.064739465713501,pytorch_relu
9,0.971,0.10406386209476114,6.053076267242432,pytorch_relu
10,0.9745,0.0915753556070265,6.891268014907837,pytorch_relu
0,0.9346,0.22895748225273566,6.861838340759277,pytorch_relu
1,0.9563,0.15099183851550332,7.243746519088745,pytorch_relu
2,0.95,0.15773295003041857,6.754396200180054,pytorch_relu
3,0.9662,0.11103256151589448,5.89779806137085,pytorch_relu
4,0.9635,0.11576197778212373,7.11020040512085,pytorch_relu
5,0.9687,0.10075385820409792,6.840169429779053,pytorch_relu
6,0.9693,0.10301966384259867,6.652005910873413,pytorch_relu
7,0.9736,0.08428048873319495,5.760540723800659,pytorch_relu
8,0.9726,0.08871900737725263,7.13484787940979,pytorch_relu
9,0.9745,0.08873836686081632,7.215152978897095,pytorch_relu
10,0.9746,0.08558909675971836,6.841807842254639,pytorch_relu
0,0.927,0.24449029363249428,6.719091176986694,pytorch_relu
1,0.9463,0.1731979159101611,5.724700212478638,pytorch_relu
2,0.9589,0.14017846563941566,7.0228025913238525,pytorch_relu
3,0.9651,0.11865104143068311,6.720427989959717,pytorch_relu
4,0.9683,0.10244588675201521,6.493278741836548,pytorch_relu
5,0.9704,0.09696535479295926,5.663079500198364,pytorch_relu
6,0.9704,0.09614843442088022,6.812712669372559,pytorch_relu
7,0.9731,0.08716934434180439,6.689616680145264,pytorch_relu
8,0.9716,0.09160153959749369,6.540143966674805,pytorch_relu
9,0.974,0.08479916618234642,6.936119318008423,pytorch_relu
10,0.9724,0.09320027886611569,5.678681373596191,pytorch_relu
